x,y,line,algo,new_x,new_y,new_size,new_color,new_year,new_country,old_x,old_y,old_size,old_color,old_year,old_country,multiplicity[1;172]
-8.985973990489247,15.568527390494744,Task1 NaPa,Task1,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[],172
-11.13397134252844,9.73212809088842,Task1 NaPa,Task1,gdp,life_expect,population,continent,1968,[],gdp,life_expect,population,continent,1800,[],1
-12.3940924729309,9.116860134098438,Task1 NaPa,Task1,gdp,life_expect,population,continent,2013,[],gdp,life_expect,population,continent,1968,[],1
-12.4033722412813,9.098108455537227,Task1 NaPa,Task1,gdp,life_expect,population,continent,2014,[],gdp,life_expect,population,continent,2013,[],1
-12.382347480610473,9.046475425995414,Task1 NaPa,Task1,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,2014,[],59
-1.3389623154793977,12.323933460397253,Task1 NaPa,Task1,gdp,population,population,continent,2015,[],gdp,life_expect,population,continent,2015,[],117
2.1730293713432847,10.454689035593427,Task1 NaPa,Task1,gdp,population,gdp,continent,2015,[],gdp,population,population,continent,2015,[],50
2.15897104493818,10.456633650889927,Task1 NaPa,Task1,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,[],91
2.227520364833899,10.44097041464621,Task1 NaPa,Task1,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar'],84
2.1730293713432847,10.454689035593427,Task1 NaPa,Task1,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['China'],50
2.1730293713432847,10.454689035593427,Task1 NaPa,Task1,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,[],50
2.15897104493818,10.456633650889927,Task1 NaPa,Task1,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,[],91
2.227520364833899,10.44097041464621,Task1 NaPa,Task1,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar'],84
-8.985973990489247,15.568527390494744,Task1 HuHa,Task1,gdp,life_expect,population,continent,1800,[],gdp,population,gdp,continent,2015,['China'],172
17.393028765712035,-6.995664503789395,Task1 HuHa,Task1,gdp,life_expect,population,main_religion,1800,[],gdp,life_expect,population,continent,1800,[],5
21.99017088591508,0.9718487565256151,Task1 HuHa,Task1,child_mortality,life_expect,population,main_religion,1800,[],gdp,life_expect,population,main_religion,1800,[],3
21.871824079628553,-0.8087808254852739,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,[],child_mortality,life_expect,population,main_religion,1800,[],8
22.21548480122363,-1.0544223759735776,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,['Bahamas'],child_mortality,life_expect,gdp,main_religion,1800,[],2
22.214349710299675,-1.0532005924401386,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,['Eritrea'],child_mortality,life_expect,gdp,main_religion,1800,['Bahamas'],2
22.215566260093627,-1.0545809619195126,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,['Syria'],child_mortality,life_expect,gdp,main_religion,1800,['Eritrea'],2
21.875724949651175,-0.855965060371205,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,['Somalia'],child_mortality,life_expect,gdp,main_religion,1800,['Syria'],2
22.214155494716458,-1.0533262108896437,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,['Uzbekistan'],child_mortality,life_expect,gdp,main_religion,1800,['Somalia'],2
21.875705906860816,-0.8558433992465841,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,['Japan'],child_mortality,life_expect,gdp,main_religion,1800,['Uzbekistan'],2
21.838525928952436,-0.8751126640884167,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,['China'],child_mortality,life_expect,gdp,main_religion,1800,['Japan'],2
21.856197958428304,-0.8612499538134336,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,['India'],child_mortality,life_expect,gdp,main_religion,1800,['China'],2
22.215681120142474,-1.0523821879167694,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,['Qatar'],child_mortality,life_expect,gdp,main_religion,1800,['India'],2
21.871824079628553,-0.8087808254852739,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,[],child_mortality,life_expect,gdp,main_religion,1800,['Qatar'],8
21.871824079628553,-0.8087808254852739,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,[],child_mortality,life_expect,gdp,main_religion,1800,[],8
21.871824079628553,-0.8087808254852739,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,1800,[],child_mortality,life_expect,gdp,main_religion,1800,[],8
23.174881112368322,-1.6251048090756401,Task1 HuHa,Task1,child_mortality,life_expect,gdp,main_religion,2015,[],child_mortality,life_expect,gdp,main_religion,1800,[],11
23.32566240440694,-3.291444921399397,Task1 HuHa,Task1,gdp,life_expect,gdp,main_religion,2015,[],child_mortality,life_expect,gdp,main_religion,2015,[],2
4.774480063082192,10.753980364341382,Task1 HuHa,Task1,gdp,population,gdp,main_religion,2015,[],gdp,life_expect,gdp,main_religion,2015,[],2
13.343735429410783,-7.39644442434779,Task1 HuHa,Task1,gdp,gdp,gdp,main_religion,2015,[],gdp,population,gdp,main_religion,2015,[],2
-5.091978592862906,-7.116817003983392,Task1 HuHa,Task1,gdp,gdp,gdp,continent,2015,[],gdp,gdp,gdp,main_religion,2015,[],9
-5.103657946161181,-7.115913212844383,Task1 HuHa,Task1,gdp,gdp,gdp,continent,2015,['Qatar'],gdp,gdp,gdp,continent,2015,[],13
13.371492308957814,-7.371490097224784,Task1 HuHa,Task1,gdp,gdp,gdp,main_religion,2015,['Qatar'],gdp,gdp,gdp,continent,2015,['Qatar'],2
13.509427953317534,-7.305042154855193,Task1 HuHa,Task1,gdp,gdp,child_mortality,main_religion,2015,['Qatar'],gdp,gdp,gdp,main_religion,2015,['Qatar'],2
16.79921275691755,-2.52512536426686,Task1 HuHa,Task1,gdp,child_mortality,child_mortality,main_religion,2015,['Qatar'],gdp,gdp,child_mortality,main_religion,2015,['Qatar'],2
16.759185019776744,-3.125865893802271,Task1 HuHa,Task1,gdp,child_mortality,fertility,main_religion,2015,['Qatar'],gdp,child_mortality,child_mortality,main_religion,2015,['Qatar'],2
13.682572021161176,-1.6755397693640073,Task1 HuHa,Task1,fertility,child_mortality,fertility,main_religion,2015,['Qatar'],gdp,child_mortality,fertility,main_religion,2015,['Qatar'],4
13.74613673210309,-2.002987236105558,Task1 HuHa,Task1,fertility,child_mortality,life_expect,main_religion,2015,['Qatar'],fertility,child_mortality,fertility,main_religion,2015,['Qatar'],2
13.682572021161176,-1.6755397693640073,Task1 HuHa,Task1,fertility,child_mortality,fertility,main_religion,2015,['Qatar'],fertility,child_mortality,life_expect,main_religion,2015,['Qatar'],4
13.021083837978809,0.12787350990431567,Task1 HuHa,Task1,fertility,life_expect,fertility,main_religion,2015,['Qatar'],fertility,child_mortality,fertility,main_religion,2015,['Qatar'],2
-3.37064460934816,-0.3018596119477428,Task1 HuHa,Task1,fertility,life_expect,fertility,continent,2015,['Qatar'],fertility,life_expect,fertility,main_religion,2015,['Qatar'],2
-2.019473637521548,2.2100739147879604,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,2015,['Qatar'],fertility,life_expect,fertility,continent,2015,['Qatar'],4
-2.019473637521548,2.2100739147879604,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,2015,['Qatar'],fertility,life_expect,gdp,continent,2015,['Qatar'],4
-2.0625701034355317,2.2588067860226477,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,2015,['Oman'],fertility,life_expect,gdp,continent,2015,['Qatar'],2
-2.07216877610882,2.254792632362486,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,2015,['Kuwait'],fertility,life_expect,gdp,continent,2015,['Oman'],2
-5.8121056470145005,-2.0937491976938998,Task1 HuHa,Task1,fertility,life_expect,population,continent,2015,['Kuwait'],fertility,life_expect,gdp,continent,2015,['Kuwait'],2
-5.299363175360686,1.4763153358249665,Task1 HuHa,Task1,fertility,life_expect,child_mortality,continent,2015,['Kuwait'],fertility,life_expect,population,continent,2015,['Kuwait'],2
-5.742524147474952,1.2116885274721043,Task1 HuHa,Task1,fertility,life_expect,child_mortality,continent,1903,['Kuwait'],fertility,life_expect,child_mortality,continent,2015,['Kuwait'],2
-5.739082720647707,1.2052814000799121,Task1 HuHa,Task1,fertility,life_expect,child_mortality,continent,1914,['Kuwait'],fertility,life_expect,child_mortality,continent,1903,['Kuwait'],2
-5.736106462661114,1.198739460287676,Task1 HuHa,Task1,fertility,life_expect,child_mortality,continent,1921,['Kuwait'],fertility,life_expect,child_mortality,continent,1914,['Kuwait'],2
-5.728078633882924,1.189380908405797,Task1 HuHa,Task1,fertility,life_expect,child_mortality,continent,1930,['Kuwait'],fertility,life_expect,child_mortality,continent,1921,['Kuwait'],2
-3.394820821667671,-0.32412368152352034,Task1 HuHa,Task1,fertility,life_expect,fertility,continent,1945,['Kuwait'],fertility,life_expect,child_mortality,continent,1930,['Kuwait'],2
-2.7013101605213996,1.7476617863187018,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Kuwait'],fertility,life_expect,fertility,continent,1945,['Kuwait'],2
-2.5706088019330715,1.9846068331287352,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Luxembourg'],fertility,life_expect,gdp,continent,1945,['Kuwait'],2
-2.152541861025204,1.685042061950776,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Hungary'],fertility,life_expect,gdp,continent,1945,['Luxembourg'],2
-2.180059629707671,1.744579215864852,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Brunei'],fertility,life_expect,gdp,continent,1945,['Hungary'],6
-2.6943189341300897,1.6905113593707735,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['New Zealand'],fertility,life_expect,gdp,continent,1945,['Brunei'],3
-2.6325753518711785,1.7279020268041503,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Algeria'],fertility,life_expect,gdp,continent,1945,['New Zealand'],4
-2.155956335881251,1.6761002486581078,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Macedonia; FYR'],fertility,life_expect,gdp,continent,1945,['Algeria'],2
-2.212732073288079,1.5847086311525715,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Malaysia'],fertility,life_expect,gdp,continent,1945,['Macedonia; FYR'],2
-2.573498170167876,1.8952137860752245,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Kazakhstan'],fertility,life_expect,gdp,continent,1945,['Malaysia'],2
-2.3947575379909667,1.7180859458235191,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Romania'],fertility,life_expect,gdp,continent,1945,['Kazakhstan'],2
-2.180059629707671,1.744579215864852,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Brunei'],fertility,life_expect,gdp,continent,1945,['Romania'],6
-2.604042409293606,2.0193358430734376,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Panama'],fertility,life_expect,gdp,continent,1945,['Brunei'],4
-2.6325753518711785,1.7279020268041503,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Algeria'],fertility,life_expect,gdp,continent,1945,['Panama'],4
-2.206583223498214,1.6903286954828542,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Italy'],fertility,life_expect,gdp,continent,1945,['Algeria'],2
-0.17593283114349426,5.2732173649426235,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Italy'],fertility,life_expect,gdp,continent,1945,['Italy'],2
-0.4932365802796252,5.349095438956059,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Vanuatu'],gdp,life_expect,gdp,continent,1945,['Italy'],2
-0.237764973860269,5.292941017889073,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Sweden'],gdp,life_expect,gdp,continent,1945,['Vanuatu'],10
-0.14591096910336304,5.300354015015828,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Finland'],gdp,life_expect,gdp,continent,1945,['Sweden'],4
-0.02613157606611392,6.0069831488369045,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Slovenia'],gdp,life_expect,gdp,continent,1945,['Finland'],2
-0.14591096910336304,5.300354015015828,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Finland'],gdp,life_expect,gdp,continent,1945,['Slovenia'],4
-0.237764973860269,5.292941017889073,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Sweden'],gdp,life_expect,gdp,continent,1945,['Finland'],10
0.1440100424973025,5.321889015066661,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Ireland'],gdp,life_expect,gdp,continent,1945,['Sweden'],2
0.15474042913839095,5.324509818716298,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Spain'],gdp,life_expect,gdp,continent,1945,['Ireland'],2
-0.5603691681284741,5.449257157520923,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Luxembourg'],gdp,life_expect,gdp,continent,1945,['Spain'],2
-0.237764973860269,5.292941017889073,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Sweden'],gdp,life_expect,gdp,continent,1945,['Luxembourg'],10
0.14493885761385575,5.318243182255264,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Iceland'],gdp,life_expect,gdp,continent,1945,['Sweden'],2
-0.12597185975341138,5.305117719786542,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Denmark'],gdp,life_expect,gdp,continent,1945,['Iceland'],2
-0.5512568851078159,5.9451901499072966,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['United Kingdom'],gdp,life_expect,gdp,continent,1945,['Denmark'],2
-0.426080661487254,6.171511388471052,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Argentina'],gdp,life_expect,gdp,continent,1945,['United Kingdom'],3
0.1413220728243095,5.960174244709553,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Cuba'],gdp,life_expect,gdp,continent,1945,['Argentina'],4
-0.6160752130680309,5.691572080345227,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Bahamas'],gdp,life_expect,gdp,continent,1945,['Cuba'],6
-0.607231237967209,5.767453592912992,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Suriname'],gdp,life_expect,gdp,continent,1945,['Bahamas'],4
-0.5951003567587171,5.88418111198507,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Panama'],gdp,life_expect,gdp,continent,1945,['Suriname'],2
-0.21537019516706307,5.97630981485298,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Jamaica'],gdp,life_expect,gdp,continent,1945,['Panama'],2
0.1709986335696338,5.933315419239816,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Mexico'],gdp,life_expect,gdp,continent,1945,['Jamaica'],2
-0.20641969651790387,5.979553397884768,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Jordan'],gdp,life_expect,gdp,continent,1945,['Mexico'],2
-0.5823503003629764,5.884923153430873,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Chile'],gdp,life_expect,gdp,continent,1945,['Jordan'],2
-0.607231237967209,5.767453592912992,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Suriname'],gdp,life_expect,gdp,continent,1945,['Chile'],4
0.1413220728243095,5.960174244709553,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Cuba'],gdp,life_expect,gdp,continent,1945,['Suriname'],4
-0.6160752130680309,5.691572080345227,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Bahamas'],gdp,life_expect,gdp,continent,1945,['Cuba'],6
-2.5936094702244765,2.0260247721477613,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Bahamas'],gdp,life_expect,gdp,continent,1945,['Bahamas'],2
-2.5564579834199703,1.947888606059633,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Mexico'],fertility,life_expect,gdp,continent,1945,['Bahamas'],4
-2.604042409293606,2.0193358430734376,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Panama'],fertility,life_expect,gdp,continent,1945,['Mexico'],4
-2.5564579834199703,1.947888606059633,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Mexico'],fertility,life_expect,gdp,continent,1945,['Panama'],4
-2.180059629707671,1.744579215864852,Task1 HuHa,Task1,fertility,life_expect,gdp,continent,1945,['Brunei'],fertility,life_expect,gdp,continent,1945,['Mexico'],6
-0.11828143815785992,5.314180501215257,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Brunei'],fertility,life_expect,gdp,continent,1945,['Brunei'],4
-0.237764973860269,5.292941017889073,Task1 HuHa,Task1,gdp,life_expect,gdp,continent,1945,['Sweden'],gdp,life_expect,gdp,continent,1945,['Brunei'],10
-4.883194121312538,-7.132464059096747,Task1 HuHa,Task1,gdp,gdp,gdp,continent,1945,['Sweden'],gdp,life_expect,gdp,continent,1945,['Sweden'],1
-4.881431106182429,-7.118481547165743,Task1 HuHa,Task1,gdp,gdp,gdp,continent,1945,['Brunei'],gdp,gdp,gdp,continent,1945,['Sweden'],1
-5.082224796455686,-7.128155759932538,Task1 HuHa,Task1,gdp,gdp,gdp,continent,2015,['Brunei'],gdp,gdp,gdp,continent,1945,['Brunei'],1
-5.103657946161181,-7.115913212844383,Task1 HuHa,Task1,gdp,gdp,gdp,continent,2015,['Qatar'],gdp,gdp,gdp,continent,2015,['Brunei'],13
2.15897104493818,10.456633650889927,Task1 HuHa,Task1,gdp,population,gdp,continent,2015,['Qatar'],gdp,gdp,gdp,continent,2015,['Qatar'],91
-0.09980919978711084,10.843409413992447,Task1 HuHa,Task1,gdp,population,life_expect,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar'],13
-1.3037853615536839,12.30031191379385,Task1 HuHa,Task1,gdp,population,population,continent,2015,['Qatar'],gdp,population,life_expect,continent,2015,['Qatar'],44
-1.3097723253277775,12.315717731978411,Task1 HuHa,Task1,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['Qatar'],34
-1.3206164749590985,12.316830123804591,Task1 HuHa,Task1,gdp,population,population,continent,2015,['India'],gdp,population,population,continent,2015,['China'],12
-1.3097723253277775,12.315717731978411,Task1 HuHa,Task1,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['India'],34
-1.3037853615536839,12.30031191379385,Task1 HuHa,Task1,gdp,population,population,continent,2015,['Qatar'],gdp,population,population,continent,2015,['China'],44
-8.985973990489247,15.568527390494744,Task1 AmKa,Task1,gdp,life_expect,population,continent,1800,[],gdp,population,population,continent,2015,['Qatar'],172
-12.371055391047936,9.305417920471609,Task1 AmKa,Task1,gdp,life_expect,population,continent,2005,[],gdp,life_expect,population,continent,1800,[],12
0.5417250819838353,5.440091927352369,Task1 AmKa,Task1,gdp,life_expect,gdp,continent,2005,[],gdp,life_expect,population,continent,2005,[],6
-9.297000731777636,4.688199290153781,Task1 AmKa,Task1,gdp,life_expect,life_expect,continent,2005,[],gdp,life_expect,gdp,continent,2005,[],6
-12.371055391047936,9.305417920471609,Task1 AmKa,Task1,gdp,life_expect,population,continent,2005,[],gdp,life_expect,life_expect,continent,2005,[],12
-12.595567123217155,9.192189299518697,Task1 AmKa,Task1,gdp,life_expect,population,continent,2005,['Japan'],gdp,life_expect,population,continent,2005,[],6
-12.649176466611555,9.139867411321937,Task1 AmKa,Task1,gdp,life_expect,population,continent,2005,['Qatar'],gdp,life_expect,population,continent,2005,['Japan'],6
-12.71459294426574,8.957627928685191,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2005,['Qatar'],30
-1.3037853615536839,12.30031191379385,Task1 AmKa,Task1,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar'],44
-1.3206164749590985,12.316830123804591,Task1 AmKa,Task1,gdp,population,population,continent,2015,['India'],gdp,population,population,continent,2015,['Qatar'],12
-1.3097723253277775,12.315717731978411,Task1 AmKa,Task1,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['India'],34
-12.542690003971801,8.781711300462371,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['China'],gdp,population,population,continent,2015,['China'],14
-12.538108426027668,8.775116884746046,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['India'],gdp,life_expect,population,continent,2015,['China'],6
-12.382347480610473,9.046475425995414,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,2015,['India'],59
-12.71459294426574,8.957627928685191,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,[],30
-1.3037853615536839,12.30031191379385,Task1 AmKa,Task1,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar'],44
-1.3037853615536839,12.30031191379385,Task1 AmKa,Task1,gdp,population,population,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar'],44
-0.09980919978711084,10.843409413992447,Task1 AmKa,Task1,gdp,population,life_expect,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar'],13
0.11366786144952468,11.426758519556147,Task1 AmKa,Task1,gdp,population,fertility,continent,2015,['Qatar'],gdp,population,life_expect,continent,2015,['Qatar'],6
-0.09980919978711084,10.843409413992447,Task1 AmKa,Task1,gdp,population,life_expect,continent,2015,['Qatar'],gdp,population,fertility,continent,2015,['Qatar'],13
-9.289125512727109,4.691146081727272,Task1 AmKa,Task1,gdp,life_expect,life_expect,continent,2015,['Qatar'],gdp,population,life_expect,continent,2015,['Qatar'],12
-5.584144785590247,-5.661752144880648,Task1 AmKa,Task1,gdp,gdp,life_expect,continent,2015,['Qatar'],gdp,life_expect,life_expect,continent,2015,['Qatar'],6
-1.459607616506954,9.442098332410731,Task1 AmKa,Task1,gdp,child_mortality,life_expect,continent,2015,['Qatar'],gdp,gdp,life_expect,continent,2015,['Qatar'],6
0.8501009998595592,-2.769573974369176,Task1 AmKa,Task1,gdp,fertility,life_expect,continent,2015,['Qatar'],gdp,child_mortality,life_expect,continent,2015,['Qatar'],6
-9.289125512727109,4.691146081727272,Task1 AmKa,Task1,gdp,life_expect,life_expect,continent,2015,['Qatar'],gdp,fertility,life_expect,continent,2015,['Qatar'],12
-12.71459294426574,8.957627928685191,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,life_expect,continent,2015,['Qatar'],30
-12.542690003971801,8.781711300462371,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['China'],gdp,life_expect,population,continent,2015,['Qatar'],14
-12.71459294426574,8.957627928685191,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['China'],30
-1.3037853615536839,12.30031191379385,Task1 AmKa,Task1,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar'],44
2.15897104493818,10.456633650889927,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar'],91
2.15897104493818,10.456633650889927,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar'],91
2.15897104493818,10.456633650889927,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar'],91
2.15897104493818,10.456633650889927,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar'],91
2.15897104493818,10.456633650889927,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar'],91
2.227520364833899,10.44097041464621,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar'],84
2.1730293713432847,10.454689035593427,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['China'],50
2.163619539153545,10.45476565133581,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,['Singapore'],gdp,population,gdp,continent,2015,[],6
2.1730293713432847,10.454689035593427,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['Singapore'],50
2.227520364833899,10.44097041464621,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,[],84
2.1730293713432847,10.454689035593427,Task1 AmKa,Task1,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['China'],50
-8.985973990489247,15.568527390494744,Task1 AmKa,Task1,gdp,life_expect,population,continent,1800,[],gdp,population,gdp,continent,2015,[],172
-12.371055391047936,9.305417920471609,Task1 AmKa,Task1,gdp,life_expect,population,continent,2005,[],gdp,life_expect,population,continent,1800,[],12
0.5417250819838353,5.440091927352369,Task1 AmKa,Task1,gdp,life_expect,gdp,continent,2005,[],gdp,life_expect,population,continent,2005,[],6
-9.297000731777636,4.688199290153781,Task1 AmKa,Task1,gdp,life_expect,life_expect,continent,2005,[],gdp,life_expect,gdp,continent,2005,[],6
-12.371055391047936,9.305417920471609,Task1 AmKa,Task1,gdp,life_expect,population,continent,2005,[],gdp,life_expect,life_expect,continent,2005,[],12
-12.595567123217155,9.192189299518697,Task1 AmKa,Task1,gdp,life_expect,population,continent,2005,['Japan'],gdp,life_expect,population,continent,2005,[],6
-12.649176466611555,9.139867411321937,Task1 AmKa,Task1,gdp,life_expect,population,continent,2005,['Qatar'],gdp,life_expect,population,continent,2005,['Japan'],6
-12.71459294426574,8.957627928685191,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2005,['Qatar'],30
-1.3037853615536839,12.30031191379385,Task1 AmKa,Task1,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar'],44
-1.3206164749590985,12.316830123804591,Task1 AmKa,Task1,gdp,population,population,continent,2015,['India'],gdp,population,population,continent,2015,['Qatar'],12
-1.3097723253277775,12.315717731978411,Task1 AmKa,Task1,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['India'],34
-12.542690003971801,8.781711300462371,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['China'],gdp,population,population,continent,2015,['China'],14
-12.538108426027668,8.775116884746046,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['India'],gdp,life_expect,population,continent,2015,['China'],6
-12.382347480610473,9.046475425995414,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,2015,['India'],59
-12.71459294426574,8.957627928685191,Task1 AmKa,Task1,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,[],30
-1.3037853615536839,12.30031191379385,Task1 AmKa,Task1,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar'],44
-1.3037853615536839,12.30031191379385,Task1 AmKa,Task1,gdp,population,population,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar'],44
-0.09980919978711084,10.843409413992447,Task1 AmKa,Task1,gdp,population,life_expect,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar'],13
0.11366786144952468,11.426758519556147,Task1 AmKa,Task1,gdp,population,fertility,continent,2015,['Qatar'],gdp,population,life_expect,continent,2015,['Qatar'],6
