"x","y","line","algo","new_x","new_y","new_size","new_color","new_year","new_country","old_x","old_y","old_size","old_color","old_year","old_country","changes","multiplicity[1;172]"
-4.645358562469482,20.156551361083984,1,"Task1","fertility","child_mortality","fertility","main_religion","2015","[""Qatar""]","fertility","child_mortality","life_expect","main_religion","2015","[""Qatar""]","Changed size attribute from life_expect to fertility",4
-3.6343142986297607,21.3477840423584,1,"Task1","fertility","life_expect","fertility","main_religion","2015","[""Qatar""]","fertility","child_mortality","fertility","main_religion","2015","[""Qatar""]","Changed y-axis attribute from child_mortality to life_expect",2
14.964120864868164,4.44216775894165,1,"Task1","fertility","life_expect","fertility","continent","2015","[""Qatar""]","fertility","life_expect","fertility","main_religion","2015","[""Qatar""]","Changed color attribute from main_religion to continent",2
19.522891998291016,2.2764265537261963,1,"Task1","fertility","life_expect","gdp","continent","2015","[""Qatar""]","fertility","life_expect","fertility","continent","2015","[""Qatar""]","Changed size attribute from fertility to gdp",4
19.522891998291016,2.2764265537261963,1,"Task1","fertility","life_expect","gdp","continent","2015","[""Qatar""]","fertility","life_expect","gdp","continent","2015","[""Qatar""]","",4
19.546466827392578,2.2496707439422607,1,"Task1","fertility","life_expect","gdp","continent","2015","[""Oman""]","fertility","life_expect","gdp","continent","2015","[""Qatar""]","Added {'Oman'} to country selection and removed {'Qatar'} from country selection",2
19.489463806152344,2.274266242980957,1,"Task1","fertility","life_expect","gdp","continent","2015","[""Kuwait""]","fertility","life_expect","gdp","continent","2015","[""Oman""]","Added {'Kuwait'} to country selection and removed {'Oman'} from country selection",2
11.09361743927002,2.768033266067505,1,"Task1","fertility","life_expect","population","continent","2015","[""Kuwait""]","fertility","life_expect","gdp","continent","2015","[""Kuwait""]","Changed size attribute from gdp to population",2
19.548900604248047,-4.4425950050354,1,"Task1","fertility","life_expect","child_mortality","continent","2015","[""Kuwait""]","fertility","life_expect","population","continent","2015","[""Kuwait""]","Changed size attribute from population to child_mortality",2
19.19350814819336,-5.494159698486328,1,"Task1","fertility","life_expect","child_mortality","continent","1903","[""Kuwait""]","fertility","life_expect","child_mortality","continent","2015","[""Kuwait""]","Changed year from 2015 to 1903",2
19.18538475036621,-5.40434455871582,1,"Task1","fertility","life_expect","child_mortality","continent","1914","[""Kuwait""]","fertility","life_expect","child_mortality","continent","1903","[""Kuwait""]","Changed year from 1903 to 1914",2
19.19491958618164,-5.316803455352783,1,"Task1","fertility","life_expect","child_mortality","continent","1921","[""Kuwait""]","fertility","life_expect","child_mortality","continent","1914","[""Kuwait""]","Changed year from 1914 to 1921",2
19.174436569213867,-5.169682502746582,1,"Task1","fertility","life_expect","child_mortality","continent","1930","[""Kuwait""]","fertility","life_expect","child_mortality","continent","1921","[""Kuwait""]","Changed year from 1921 to 1930",2
14.817928314208984,4.341675281524658,1,"Task1","fertility","life_expect","fertility","continent","1945","[""Kuwait""]","fertility","life_expect","child_mortality","continent","1930","[""Kuwait""]","Changed year from 1930 to 1945",2
18.52547836303711,1.7351387739181519,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Kuwait""]","fertility","life_expect","fertility","continent","1945","[""Kuwait""]","Changed size attribute from fertility to gdp",2
18.460128784179688,0.49052008986473083,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Luxembourg""]","fertility","life_expect","gdp","continent","1945","[""Kuwait""]","Added {'Luxembourg'} to country selection and removed {'Kuwait'} from country selection",2
17.777910232543945,1.4839591979980469,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Hungary""]","fertility","life_expect","gdp","continent","1945","[""Luxembourg""]","Added {'Hungary'} to country selection and removed {'Luxembourg'} from country selection",2
18.034143447875977,1.7631210088729858,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Brunei""]","fertility","life_expect","gdp","continent","1945","[""Hungary""]","Added {'Brunei'} to country selection and removed {'Hungary'} from country selection",6
18.68299102783203,0.5327863097190857,1,"Task1","fertility","life_expect","gdp","continent","1945","[""New Zealand""]","fertility","life_expect","gdp","continent","1945","[""Brunei""]","Added {'New Zealand'} to country selection and removed {'Brunei'} from country selection",3
18.089372634887695,1.7832618951797485,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Algeria""]","fertility","life_expect","gdp","continent","1945","[""New Zealand""]","Added {'Algeria'} to country selection and removed {'New Zealand'} from country selection",4
18.281686782836914,0.4786064624786377,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Macedonia, FYR""]","fertility","life_expect","gdp","continent","1945","[""Algeria""]","Added {'Macedonia; FYR'} to country selection and removed {'Algeria'} from country selection",2
18.53162384033203,1.2895101308822632,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Malaysia""]","fertility","life_expect","gdp","continent","1945","[""Macedonia, FYR""]","Added {'Malaysia'} to country selection and removed {'Macedonia; FYR'} from country selection",2
18.89905548095703,0.7387996315956116,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Kazakhstan""]","fertility","life_expect","gdp","continent","1945","[""Malaysia""]","Added {'Kazakhstan'} to country selection and removed {'Malaysia'} from country selection",2
17.696794509887695,1.1196620464324951,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Romania""]","fertility","life_expect","gdp","continent","1945","[""Kazakhstan""]","Added {'Romania'} to country selection and removed {'Kazakhstan'} from country selection",2
18.034143447875977,1.7631210088729858,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Brunei""]","fertility","life_expect","gdp","continent","1945","[""Romania""]","Added {'Brunei'} to country selection and removed {'Romania'} from country selection",6
19.003896713256836,0.9636069536209106,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Panama""]","fertility","life_expect","gdp","continent","1945","[""Brunei""]","Added {'Panama'} to country selection and removed {'Brunei'} from country selection",4
18.089372634887695,1.7832618951797485,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Algeria""]","fertility","life_expect","gdp","continent","1945","[""Panama""]","Added {'Algeria'} to country selection and removed {'Panama'} from country selection",4
17.754112243652344,0.9704501628875732,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Italy""]","fertility","life_expect","gdp","continent","1945","[""Algeria""]","Added {'Italy'} to country selection and removed {'Algeria'} from country selection",2
-14.95789909362793,-5.117080211639404,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Italy""]","fertility","life_expect","gdp","continent","1945","[""Italy""]","Changed x-axis attribute from fertility to gdp",2
-14.679317474365234,-5.752270221710205,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Vanuatu""]","gdp","life_expect","gdp","continent","1945","[""Italy""]","Added {'Vanuatu'} to country selection and removed {'Italy'} from country selection",2
-13.664076805114746,-4.752700328826904,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Vanuatu""]","Added {'Sweden'} to country selection and removed {'Vanuatu'} from country selection",10
-15.823922157287598,-4.646060466766357,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Finland""]","gdp","life_expect","gdp","continent","1945","[""Sweden""]","Added {'Finland'} to country selection and removed {'Sweden'} from country selection",4
-15.81653881072998,-4.926356315612793,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Slovenia""]","gdp","life_expect","gdp","continent","1945","[""Finland""]","Added {'Slovenia'} to country selection and removed {'Finland'} from country selection",2
-15.823922157287598,-4.646060466766357,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Finland""]","gdp","life_expect","gdp","continent","1945","[""Slovenia""]","Added {'Finland'} to country selection and removed {'Slovenia'} from country selection",4
-13.664076805114746,-4.752700328826904,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Finland""]","Added {'Sweden'} to country selection and removed {'Finland'} from country selection",10
-15.035030364990234,-5.667810916900635,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Ireland""]","gdp","life_expect","gdp","continent","1945","[""Sweden""]","Added {'Ireland'} to country selection and removed {'Sweden'} from country selection",2
-14.207904815673828,-4.495657444000244,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Spain""]","gdp","life_expect","gdp","continent","1945","[""Ireland""]","Added {'Spain'} to country selection and removed {'Ireland'} from country selection",2
-14.394949913024902,-3.866715669631958,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Luxembourg""]","gdp","life_expect","gdp","continent","1945","[""Spain""]","Added {'Luxembourg'} to country selection and removed {'Spain'} from country selection",2
-13.664076805114746,-4.752700328826904,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Luxembourg""]","Added {'Sweden'} to country selection and removed {'Luxembourg'} from country selection",10
-15.075657844543457,-4.502420902252197,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Iceland""]","gdp","life_expect","gdp","continent","1945","[""Sweden""]","Added {'Iceland'} to country selection and removed {'Sweden'} from country selection",2
-15.74085807800293,-4.273533344268799,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Denmark""]","gdp","life_expect","gdp","continent","1945","[""Iceland""]","Added {'Denmark'} to country selection and removed {'Iceland'} from country selection",2
-14.076906204223633,-3.805206060409546,1,"Task1","gdp","life_expect","gdp","continent","1945","[""United Kingdom""]","gdp","life_expect","gdp","continent","1945","[""Denmark""]","Added {'United Kingdom'} to country selection and removed {'Denmark'} from country selection",2
-15.141040802001953,-4.817605495452881,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Argentina""]","gdp","life_expect","gdp","continent","1945","[""United Kingdom""]","Added {'Argentina'} to country selection and removed {'United Kingdom'} from country selection",3
-15.65319538116455,-5.2770915031433105,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Cuba""]","gdp","life_expect","gdp","continent","1945","[""Argentina""]","Added {'Cuba'} to country selection and removed {'Argentina'} from country selection",4
-14.598532676696777,-4.386407375335693,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Bahamas""]","gdp","life_expect","gdp","continent","1945","[""Cuba""]","Added {'Bahamas'} to country selection and removed {'Cuba'} from country selection",6
-13.734457969665527,-5.1305718421936035,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Suriname""]","gdp","life_expect","gdp","continent","1945","[""Bahamas""]","Added {'Suriname'} to country selection and removed {'Bahamas'} from country selection",4
-14.719271659851074,-3.6901021003723145,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Panama""]","gdp","life_expect","gdp","continent","1945","[""Suriname""]","Added {'Panama'} to country selection and removed {'Suriname'} from country selection",2
-13.96972942352295,-5.459067344665527,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Jamaica""]","gdp","life_expect","gdp","continent","1945","[""Panama""]","Added {'Jamaica'} to country selection and removed {'Panama'} from country selection",2
-13.813359260559082,-3.9887702465057373,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Mexico""]","gdp","life_expect","gdp","continent","1945","[""Jamaica""]","Added {'Mexico'} to country selection and removed {'Jamaica'} from country selection",2
-14.303474426269531,-5.613958835601807,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Jordan""]","gdp","life_expect","gdp","continent","1945","[""Mexico""]","Added {'Jordan'} to country selection and removed {'Mexico'} from country selection",2
-15.391450881958008,-5.545056343078613,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Chile""]","gdp","life_expect","gdp","continent","1945","[""Jordan""]","Added {'Chile'} to country selection and removed {'Jordan'} from country selection",2
-13.734457969665527,-5.1305718421936035,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Suriname""]","gdp","life_expect","gdp","continent","1945","[""Chile""]","Added {'Suriname'} to country selection and removed {'Chile'} from country selection",4
-15.65319538116455,-5.2770915031433105,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Cuba""]","gdp","life_expect","gdp","continent","1945","[""Suriname""]","Added {'Cuba'} to country selection and removed {'Suriname'} from country selection",4
-14.598532676696777,-4.386407375335693,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Bahamas""]","gdp","life_expect","gdp","continent","1945","[""Cuba""]","Added {'Bahamas'} to country selection and removed {'Cuba'} from country selection",6
18.60580062866211,1.3998881578445435,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Bahamas""]","gdp","life_expect","gdp","continent","1945","[""Bahamas""]","Changed x-axis attribute from gdp to fertility",2
17.843563079833984,0.6697591543197632,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Mexico""]","fertility","life_expect","gdp","continent","1945","[""Bahamas""]","Added {'Mexico'} to country selection and removed {'Bahamas'} from country selection",4
19.003896713256836,0.9636069536209106,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Panama""]","fertility","life_expect","gdp","continent","1945","[""Mexico""]","Added {'Panama'} to country selection and removed {'Mexico'} from country selection",4
17.843563079833984,0.6697591543197632,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Mexico""]","fertility","life_expect","gdp","continent","1945","[""Panama""]","Added {'Mexico'} to country selection and removed {'Panama'} from country selection",4
18.034143447875977,1.7631210088729858,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Brunei""]","fertility","life_expect","gdp","continent","1945","[""Mexico""]","Added {'Brunei'} to country selection and removed {'Mexico'} from country selection",6
-13.601985931396484,-4.388952255249023,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Brunei""]","fertility","life_expect","gdp","continent","1945","[""Brunei""]","Changed x-axis attribute from fertility to gdp",4
-13.664076805114746,-4.752700328826904,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Brunei""]","Added {'Sweden'} to country selection and removed {'Brunei'} from country selection",10
-8.711376190185547,-4.661055088043213,1,"Task1","gdp","gdp","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Sweden""]","Changed y-axis attribute from life_expect to gdp",1
-8.665261268615723,-4.639111518859863,1,"Task1","gdp","gdp","gdp","continent","1945","[""Brunei""]","gdp","gdp","gdp","continent","1945","[""Sweden""]","Added {'Brunei'} to country selection and removed {'Sweden'} from country selection",1
-7.851873397827148,-4.3063883781433105,1,"Task1","gdp","gdp","gdp","continent","2015","[""Brunei""]","gdp","gdp","gdp","continent","1945","[""Brunei""]","Changed year from 1945 to 2015",1
-7.7952470779418945,-4.289034366607666,1,"Task1","gdp","gdp","gdp","continent","2015","[""Qatar""]","gdp","gdp","gdp","continent","2015","[""Brunei""]","Added {'Qatar'} to country selection and removed {'Brunei'} from country selection",13
-8.903261184692383,-0.023259691894054413,1,"Task1","gdp","population","gdp","continent","2015","[""Qatar""]","gdp","gdp","gdp","continent","2015","[""Qatar""]","Changed y-axis attribute from gdp to population",91
-4.7516865730285645,-11.431543350219727,1,"Task1","gdp","population","life_expect","continent","2015","[""Qatar""]","gdp","population","gdp","continent","2015","[""Qatar""]","Changed size attribute from gdp to life_expect",13
-2.040217876434326,-15.518945693969727,1,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","population","life_expect","continent","2015","[""Qatar""]","Changed size attribute from life_expect to population",44
-2.05892276763916,-15.562137603759766,1,"Task1","gdp","population","population","continent","2015","[""China""]","gdp","population","population","continent","2015","[""Qatar""]","Added {'China'} to country selection and removed {'Qatar'} from country selection",34
-2.022772789001465,-15.547712326049805,1,"Task1","gdp","population","population","continent","2015","[""India""]","gdp","population","population","continent","2015","[""China""]","Added {'India'} to country selection and removed {'China'} from country selection",12
-2.05892276763916,-15.562137603759766,1,"Task1","gdp","population","population","continent","2015","[""China""]","gdp","population","population","continent","2015","[""India""]","Added {'China'} to country selection and removed {'India'} from country selection",34
-2.040217876434326,-15.518945693969727,1,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","population","population","continent","2015","[""China""]","Added {'Qatar'} to country selection and removed {'China'} from country selection",44
-24.830156326293945,-19.566024780273438,2,"Task1","gdp","life_expect","population","continent","1800","[]","gdp","population","population","continent","2015","[""Qatar""]","None",172
-12.981093406677246,-20.07232666015625,2,"Task1","gdp","life_expect","population","continent","2005","[]","gdp","life_expect","population","continent","1800","[]","Changed year from 1800 to 2005",12
-14.448553085327148,-2.338747978210449,2,"Task1","gdp","life_expect","gdp","continent","2005","[]","gdp","life_expect","population","continent","2005","[]","Changed size attribute from population to gdp",6
-8.082955360412598,-11.70962142944336,2,"Task1","gdp","life_expect","life_expect","continent","2005","[]","gdp","life_expect","gdp","continent","2005","[]","Changed size attribute from gdp to life_expect",6
-12.981093406677246,-20.07232666015625,2,"Task1","gdp","life_expect","population","continent","2005","[]","gdp","life_expect","life_expect","continent","2005","[]","Changed size attribute from life_expect to population",12
-12.487119674682617,-20.20423126220703,2,"Task1","gdp","life_expect","population","continent","2005","[""Japan""]","gdp","life_expect","population","continent","2005","[]","Added {'Japan'} to country selection.",6
-12.11217212677002,-19.78815460205078,2,"Task1","gdp","life_expect","population","continent","2005","[""Qatar""]","gdp","life_expect","population","continent","2005","[""Japan""]","Added {'Qatar'} to country selection and removed {'Japan'} from country selection",6
-12.203047752380371,-19.51993179321289,2,"Task1","gdp","life_expect","population","continent","2015","[""Qatar""]","gdp","life_expect","population","continent","2005","[""Qatar""]","Changed year from 2005 to 2015",30
-2.040217876434326,-15.518945693969727,2,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","life_expect","population","continent","2015","[""Qatar""]","Changed y-axis attribute from life_expect to population",44
-2.022772789001465,-15.547712326049805,2,"Task1","gdp","population","population","continent","2015","[""India""]","gdp","population","population","continent","2015","[""Qatar""]","Added {'India'} to country selection and removed {'Qatar'} from country selection",12
-2.05892276763916,-15.562137603759766,2,"Task1","gdp","population","population","continent","2015","[""China""]","gdp","population","population","continent","2015","[""India""]","Added {'China'} to country selection and removed {'India'} from country selection",34
-13.041521072387695,-19.047142028808594,2,"Task1","gdp","life_expect","population","continent","2015","[""China""]","gdp","population","population","continent","2015","[""China""]","Changed y-axis attribute from population to life_expect",14
-12.58897876739502,-19.071630477905273,2,"Task1","gdp","life_expect","population","continent","2015","[""India""]","gdp","life_expect","population","continent","2015","[""China""]","Added {'India'} to country selection and removed {'China'} from country selection",6
-13.016362190246582,-19.63397216796875,2,"Task1","gdp","life_expect","population","continent","2015","[]","gdp","life_expect","population","continent","2015","[""India""]","Removed {'India'} from country selection.",59
-12.203047752380371,-19.51993179321289,2,"Task1","gdp","life_expect","population","continent","2015","[""Qatar""]","gdp","life_expect","population","continent","2015","[]","Added {'Qatar'} to country selection.",30
-2.040217876434326,-15.518945693969727,2,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","life_expect","population","continent","2015","[""Qatar""]","Changed y-axis attribute from life_expect to population",44
-2.040217876434326,-15.518945693969727,2,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","population","population","continent","2015","[""Qatar""]","",44
-4.7516865730285645,-11.431543350219727,2,"Task1","gdp","population","life_expect","continent","2015","[""Qatar""]","gdp","population","population","continent","2015","[""Qatar""]","Changed size attribute from population to life_expect",13
-3.2200748920440674,-12.983418464660645,2,"Task1","gdp","population","fertility","continent","2015","[""Qatar""]","gdp","population","life_expect","continent","2015","[""Qatar""]","Changed size attribute from life_expect to fertility",6
-4.7516865730285645,-11.431543350219727,2,"Task1","gdp","population","life_expect","continent","2015","[""Qatar""]","gdp","population","fertility","continent","2015","[""Qatar""]","Changed size attribute from fertility to life_expect",13
-7.957235813140869,-11.633950233459473,2,"Task1","gdp","life_expect","life_expect","continent","2015","[""Qatar""]","gdp","population","life_expect","continent","2015","[""Qatar""]","Changed y-axis attribute from population to life_expect",12
-4.943115711212158,-8.939986228942871,2,"Task1","gdp","gdp","life_expect","continent","2015","[""Qatar""]","gdp","life_expect","life_expect","continent","2015","[""Qatar""]","Changed y-axis attribute from life_expect to gdp",6
-5.5411152839660645,-10.275131225585938,2,"Task1","gdp","child_mortality","life_expect","continent","2015","[""Qatar""]","gdp","gdp","life_expect","continent","2015","[""Qatar""]","Changed y-axis attribute from gdp to child_mortality",6
