"x","y","line","algo","new_x","new_y","new_size","new_color","new_year","new_country","old_x","old_y","old_size","old_color","old_year","old_country","changes","multiplicity[1;172]"
2.209432969180812,-1.5488200652187767,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[""Syria""]","child_mortality","life_expect","gdp","main_religion","1800","[""Eritrea""]","Added {'Syria'} to country selection and removed {'Eritrea'} from country selection",2
2.208666499321248,-1.5497693553835872,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[""Somalia""]","child_mortality","life_expect","gdp","main_religion","1800","[""Syria""]","Added {'Somalia'} to country selection and removed {'Syria'} from country selection",2
2.2076917832994147,-1.5531255879831594,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[""Uzbekistan""]","child_mortality","life_expect","gdp","main_religion","1800","[""Somalia""]","Added {'Uzbekistan'} to country selection and removed {'Somalia'} from country selection",2
2.210636371107234,-1.5433575034234848,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[""Japan""]","child_mortality","life_expect","gdp","main_religion","1800","[""Uzbekistan""]","Added {'Japan'} to country selection and removed {'Uzbekistan'} from country selection",2
2.209450840172025,-1.523636132218222,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[""China""]","child_mortality","life_expect","gdp","main_religion","1800","[""Japan""]","Added {'China'} to country selection and removed {'Japan'} from country selection",2
2.2102291962202956,-1.5356774333519836,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[""India""]","child_mortality","life_expect","gdp","main_religion","1800","[""China""]","Added {'India'} to country selection and removed {'China'} from country selection",2
2.1925084199066966,-1.5528991321364676,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[""Qatar""]","child_mortality","life_expect","gdp","main_religion","1800","[""India""]","Added {'Qatar'} to country selection and removed {'India'} from country selection",2
2.1631831025484827,-1.4278748483852206,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[]","child_mortality","life_expect","gdp","main_religion","1800","[""Qatar""]","Removed {'Qatar'} from country selection.",8
2.1631831025484827,-1.4278748483852206,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[]","child_mortality","life_expect","gdp","main_religion","1800","[]","",8
2.1631831025484827,-1.4278748483852206,1,"Task1","child_mortality","life_expect","gdp","main_religion","1800","[]","child_mortality","life_expect","gdp","main_religion","1800","[]","",8
1.512475671755023,-1.9277640529356075,1,"Task1","child_mortality","life_expect","gdp","main_religion","2015","[]","child_mortality","life_expect","gdp","main_religion","1800","[]","Changed year from 1800 to 2015",11
0.8310414122474427,-1.9810965515327257,1,"Task1","gdp","life_expect","gdp","main_religion","2015","[]","child_mortality","life_expect","gdp","main_religion","2015","[]","Changed x-axis attribute from child_mortality to gdp",2
0.942947644457304,-2.802395556874421,1,"Task1","gdp","population","gdp","main_religion","2015","[]","gdp","life_expect","gdp","main_religion","2015","[]","Changed y-axis attribute from life_expect to population",2
1.0031723249044935,-2.798838931489479,1,"Task1","gdp","gdp","gdp","main_religion","2015","[]","gdp","population","gdp","main_religion","2015","[]","Changed y-axis attribute from population to gdp",2
-1.4108084239241008,-1.928441977098773,1,"Task1","gdp","gdp","gdp","continent","2015","[]","gdp","gdp","gdp","main_religion","2015","[]","Changed color attribute from main_religion to continent",9
-1.4544339243027755,-2.0290256122495176,1,"Task1","gdp","gdp","gdp","continent","2015","[""Qatar""]","gdp","gdp","gdp","continent","2015","[]","Added {'Qatar'} to country selection.",13
0.9920191698813139,-2.8900937436851937,1,"Task1","gdp","gdp","gdp","main_religion","2015","[""Qatar""]","gdp","gdp","gdp","continent","2015","[""Qatar""]","Changed color attribute from continent to main_religion",2
1.5476634844092056,-2.770748174452129,1,"Task1","gdp","gdp","child_mortality","main_religion","2015","[""Qatar""]","gdp","gdp","gdp","main_religion","2015","[""Qatar""]","Changed size attribute from gdp to child_mortality",2
1.9423277833804116,-2.515887121374055,1,"Task1","gdp","child_mortality","child_mortality","main_religion","2015","[""Qatar""]","gdp","gdp","child_mortality","main_religion","2015","[""Qatar""]","Changed y-axis attribute from gdp to child_mortality",2
1.788710819979136,-2.6921469714983055,1,"Task1","gdp","child_mortality","fertility","main_religion","2015","[""Qatar""]","gdp","child_mortality","child_mortality","main_religion","2015","[""Qatar""]","Changed size attribute from child_mortality to fertility",2
2.2153241173873326,-2.761207891682568,1,"Task1","fertility","child_mortality","fertility","main_religion","2015","[""Qatar""]","gdp","child_mortality","fertility","main_religion","2015","[""Qatar""]","Changed x-axis attribute from gdp to fertility",4
1.9749537924751437,-2.934320800809396,1,"Task1","fertility","child_mortality","life_expect","main_religion","2015","[""Qatar""]","fertility","child_mortality","fertility","main_religion","2015","[""Qatar""]","Changed size attribute from fertility to life_expect",2
2.2153241173873326,-2.761207891682568,1,"Task1","fertility","child_mortality","fertility","main_religion","2015","[""Qatar""]","fertility","child_mortality","life_expect","main_religion","2015","[""Qatar""]","Changed size attribute from life_expect to fertility",4
1.3759005751479856,-2.51158605709736,1,"Task1","fertility","life_expect","fertility","main_religion","2015","[""Qatar""]","fertility","child_mortality","fertility","main_religion","2015","[""Qatar""]","Changed y-axis attribute from child_mortality to life_expect",2
-2.4964287365673625,-0.46733362705979004,1,"Task1","fertility","life_expect","fertility","continent","2015","[""Qatar""]","fertility","life_expect","fertility","main_religion","2015","[""Qatar""]","Changed color attribute from main_religion to continent",2
-1.7211823402104847,-1.2185665271913941,1,"Task1","fertility","life_expect","gdp","continent","2015","[""Qatar""]","fertility","life_expect","fertility","continent","2015","[""Qatar""]","Changed size attribute from fertility to gdp",4
-1.7211823402104847,-1.2185665271913941,1,"Task1","fertility","life_expect","gdp","continent","2015","[""Qatar""]","fertility","life_expect","gdp","continent","2015","[""Qatar""]","",4
-1.735986852459796,-1.2176689426119331,1,"Task1","fertility","life_expect","gdp","continent","2015","[""Oman""]","fertility","life_expect","gdp","continent","2015","[""Qatar""]","Added {'Oman'} to country selection and removed {'Qatar'} from country selection",2
-1.7395319061425791,-1.2120052370641752,1,"Task1","fertility","life_expect","gdp","continent","2015","[""Kuwait""]","fertility","life_expect","gdp","continent","2015","[""Oman""]","Added {'Kuwait'} to country selection and removed {'Oman'} from country selection",2
-1.4957568994385397,1.4338105512384274,1,"Task1","fertility","life_expect","population","continent","2015","[""Kuwait""]","fertility","life_expect","gdp","continent","2015","[""Kuwait""]","Changed size attribute from gdp to population",2
-2.534087482399397,-0.25230990099987755,1,"Task1","fertility","life_expect","child_mortality","continent","2015","[""Kuwait""]","fertility","life_expect","population","continent","2015","[""Kuwait""]","Changed size attribute from population to child_mortality",2
-1.9184585988812295,-0.19557317163849344,1,"Task1","fertility","life_expect","child_mortality","continent","1903","[""Kuwait""]","fertility","life_expect","child_mortality","continent","2015","[""Kuwait""]","Changed year from 2015 to 1903",2
-1.912779626021944,-0.1825631583201067,1,"Task1","fertility","life_expect","child_mortality","continent","1914","[""Kuwait""]","fertility","life_expect","child_mortality","continent","1903","[""Kuwait""]","Changed year from 1903 to 1914",2
-1.9101063051655744,-0.17486308865867362,1,"Task1","fertility","life_expect","child_mortality","continent","1921","[""Kuwait""]","fertility","life_expect","child_mortality","continent","1914","[""Kuwait""]","Changed year from 1914 to 1921",2
-1.9077130076128328,-0.16736846571030697,1,"Task1","fertility","life_expect","child_mortality","continent","1930","[""Kuwait""]","fertility","life_expect","child_mortality","continent","1921","[""Kuwait""]","Changed year from 1921 to 1930",2
-1.945100058853371,-0.4166156874664408,1,"Task1","fertility","life_expect","fertility","continent","1945","[""Kuwait""]","fertility","life_expect","child_mortality","continent","1930","[""Kuwait""]","Changed year from 1930 to 1945",2
-1.3721833525887868,-0.9608070880423075,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Kuwait""]","fertility","life_expect","fertility","continent","1945","[""Kuwait""]","Changed size attribute from fertility to gdp",2
-1.3541703973034582,-0.9619758005394687,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Luxembourg""]","fertility","life_expect","gdp","continent","1945","[""Kuwait""]","Added {'Luxembourg'} to country selection and removed {'Kuwait'} from country selection",2
-1.3614314144844037,-0.9671581188461301,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Hungary""]","fertility","life_expect","gdp","continent","1945","[""Luxembourg""]","Added {'Hungary'} to country selection and removed {'Luxembourg'} from country selection",2
-1.3437772769373704,-0.9720129439146594,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Brunei""]","fertility","life_expect","gdp","continent","1945","[""Hungary""]","Added {'Brunei'} to country selection and removed {'Hungary'} from country selection",6
-1.3656503869929275,-0.9687770794992381,1,"Task1","fertility","life_expect","gdp","continent","1945","[""New Zealand""]","fertility","life_expect","gdp","continent","1945","[""Brunei""]","Added {'New Zealand'} to country selection and removed {'Brunei'} from country selection",3
-1.3661645541201015,-0.966120500997989,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Algeria""]","fertility","life_expect","gdp","continent","1945","[""New Zealand""]","Added {'Algeria'} to country selection and removed {'New Zealand'} from country selection",4
-1.354481134177566,-0.9725651080169253,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Macedonia, FYR""]","fertility","life_expect","gdp","continent","1945","[""Algeria""]","Added {'Macedonia; FYR'} to country selection and removed {'Algeria'} from country selection",2
-1.3627254154411432,-0.9703296850857658,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Malaysia""]","fertility","life_expect","gdp","continent","1945","[""Macedonia, FYR""]","Added {'Malaysia'} to country selection and removed {'Macedonia; FYR'} from country selection",2
-1.3595214552116774,-0.9715169597552822,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Kazakhstan""]","fertility","life_expect","gdp","continent","1945","[""Malaysia""]","Added {'Kazakhstan'} to country selection and removed {'Malaysia'} from country selection",2
-1.351336603568273,-0.9728148295453939,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Romania""]","fertility","life_expect","gdp","continent","1945","[""Kazakhstan""]","Added {'Romania'} to country selection and removed {'Kazakhstan'} from country selection",2
-1.3437772769373704,-0.9720129439146594,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Brunei""]","fertility","life_expect","gdp","continent","1945","[""Romania""]","Added {'Brunei'} to country selection and removed {'Romania'} from country selection",6
-1.3585018991726283,-0.9680453709474085,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Panama""]","fertility","life_expect","gdp","continent","1945","[""Brunei""]","Added {'Panama'} to country selection and removed {'Brunei'} from country selection",4
-1.3661645541201015,-0.966120500997989,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Algeria""]","fertility","life_expect","gdp","continent","1945","[""Panama""]","Added {'Algeria'} to country selection and removed {'Panama'} from country selection",4
-1.3531148388402523,-0.9652906980103924,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Italy""]","fertility","life_expect","gdp","continent","1945","[""Algeria""]","Added {'Italy'} to country selection and removed {'Algeria'} from country selection",2
-1.0281131234627527,-0.6027595186452886,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Italy""]","fertility","life_expect","gdp","continent","1945","[""Italy""]","Changed x-axis attribute from fertility to gdp",2
-1.0425164645983782,-0.6079106549896924,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Vanuatu""]","gdp","life_expect","gdp","continent","1945","[""Italy""]","Added {'Vanuatu'} to country selection and removed {'Italy'} from country selection",2
-1.03092972184771,-0.5971571048792983,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Vanuatu""]","Added {'Sweden'} to country selection and removed {'Vanuatu'} from country selection",10
-1.0362935983433057,-0.6031915228967946,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Finland""]","gdp","life_expect","gdp","continent","1945","[""Sweden""]","Added {'Finland'} to country selection and removed {'Sweden'} from country selection",4
-1.0380337176615697,-0.6105469662149979,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Slovenia""]","gdp","life_expect","gdp","continent","1945","[""Finland""]","Added {'Slovenia'} to country selection and removed {'Finland'} from country selection",2
-1.0362935983433057,-0.6031915228967946,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Finland""]","gdp","life_expect","gdp","continent","1945","[""Slovenia""]","Added {'Finland'} to country selection and removed {'Slovenia'} from country selection",4
-1.03092972184771,-0.5971571048792983,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Finland""]","Added {'Sweden'} to country selection and removed {'Finland'} from country selection",10
-1.031718788341443,-0.609321403269447,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Ireland""]","gdp","life_expect","gdp","continent","1945","[""Sweden""]","Added {'Ireland'} to country selection and removed {'Sweden'} from country selection",2
-1.0388307341837593,-0.607419256679031,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Spain""]","gdp","life_expect","gdp","continent","1945","[""Ireland""]","Added {'Spain'} to country selection and removed {'Ireland'} from country selection",2
-1.0387269813611957,-0.5987043506199123,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Luxembourg""]","gdp","life_expect","gdp","continent","1945","[""Spain""]","Added {'Luxembourg'} to country selection and removed {'Spain'} from country selection",2
-1.03092972184771,-0.5971571048792983,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Luxembourg""]","Added {'Sweden'} to country selection and removed {'Luxembourg'} from country selection",10
-1.044906872745945,-0.6043100699199287,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Iceland""]","gdp","life_expect","gdp","continent","1945","[""Sweden""]","Added {'Iceland'} to country selection and removed {'Sweden'} from country selection",2
-1.0351627391912468,-0.6085539758334734,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Denmark""]","gdp","life_expect","gdp","continent","1945","[""Iceland""]","Added {'Denmark'} to country selection and removed {'Iceland'} from country selection",2
-1.0302815176247895,-0.6009554256737516,1,"Task1","gdp","life_expect","gdp","continent","1945","[""United Kingdom""]","gdp","life_expect","gdp","continent","1945","[""Denmark""]","Added {'United Kingdom'} to country selection and removed {'Denmark'} from country selection",2
-1.0323930715336447,-0.6048536135319548,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Argentina""]","gdp","life_expect","gdp","continent","1945","[""United Kingdom""]","Added {'Argentina'} to country selection and removed {'United Kingdom'} from country selection",3
-1.0346621787082195,-0.6128308311587588,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Cuba""]","gdp","life_expect","gdp","continent","1945","[""Argentina""]","Added {'Cuba'} to country selection and removed {'Argentina'} from country selection",4
-1.0271484771471957,-0.605864988742754,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Bahamas""]","gdp","life_expect","gdp","continent","1945","[""Cuba""]","Added {'Bahamas'} to country selection and removed {'Cuba'} from country selection",6
-1.0416881792668953,-0.6041551668677976,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Suriname""]","gdp","life_expect","gdp","continent","1945","[""Bahamas""]","Added {'Suriname'} to country selection and removed {'Bahamas'} from country selection",4
-1.0420912315590078,-0.6111633303704243,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Panama""]","gdp","life_expect","gdp","continent","1945","[""Suriname""]","Added {'Panama'} to country selection and removed {'Suriname'} from country selection",2
-1.0405060344520358,-0.6021713155299595,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Jamaica""]","gdp","life_expect","gdp","continent","1945","[""Panama""]","Added {'Jamaica'} to country selection and removed {'Panama'} from country selection",2
-1.0386493341663579,-0.6135201773213567,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Mexico""]","gdp","life_expect","gdp","continent","1945","[""Jamaica""]","Added {'Mexico'} to country selection and removed {'Jamaica'} from country selection",2
-1.0269551728157826,-0.6090158149412649,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Jordan""]","gdp","life_expect","gdp","continent","1945","[""Mexico""]","Added {'Jordan'} to country selection and removed {'Mexico'} from country selection",2
-1.0319917685903994,-0.6132663339986361,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Chile""]","gdp","life_expect","gdp","continent","1945","[""Jordan""]","Added {'Chile'} to country selection and removed {'Jordan'} from country selection",2
-1.0416881792668953,-0.6041551668677976,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Suriname""]","gdp","life_expect","gdp","continent","1945","[""Chile""]","Added {'Suriname'} to country selection and removed {'Chile'} from country selection",4
-1.0346621787082195,-0.6128308311587588,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Cuba""]","gdp","life_expect","gdp","continent","1945","[""Suriname""]","Added {'Cuba'} to country selection and removed {'Suriname'} from country selection",4
-1.0271484771471957,-0.605864988742754,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Bahamas""]","gdp","life_expect","gdp","continent","1945","[""Cuba""]","Added {'Bahamas'} to country selection and removed {'Cuba'} from country selection",6
-1.3495563727427624,-0.9680582122658956,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Bahamas""]","gdp","life_expect","gdp","continent","1945","[""Bahamas""]","Changed x-axis attribute from gdp to fertility",2
-1.3547392418645101,-0.9699212065747079,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Mexico""]","fertility","life_expect","gdp","continent","1945","[""Bahamas""]","Added {'Mexico'} to country selection and removed {'Bahamas'} from country selection",4
-1.3585018991726283,-0.9680453709474085,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Panama""]","fertility","life_expect","gdp","continent","1945","[""Mexico""]","Added {'Panama'} to country selection and removed {'Mexico'} from country selection",4
-1.3547392418645101,-0.9699212065747079,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Mexico""]","fertility","life_expect","gdp","continent","1945","[""Panama""]","Added {'Mexico'} to country selection and removed {'Panama'} from country selection",4
-1.3437772769373704,-0.9720129439146594,1,"Task1","fertility","life_expect","gdp","continent","1945","[""Brunei""]","fertility","life_expect","gdp","continent","1945","[""Mexico""]","Added {'Brunei'} to country selection and removed {'Mexico'} from country selection",6
-1.0245131668243188,-0.6134345790804193,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Brunei""]","fertility","life_expect","gdp","continent","1945","[""Brunei""]","Changed x-axis attribute from fertility to gdp",4
-1.03092972184771,-0.5971571048792983,1,"Task1","gdp","life_expect","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Brunei""]","Added {'Sweden'} to country selection and removed {'Brunei'} from country selection",10
-1.1800026445395344,-1.5932965920808804,1,"Task1","gdp","gdp","gdp","continent","1945","[""Sweden""]","gdp","life_expect","gdp","continent","1945","[""Sweden""]","Changed y-axis attribute from life_expect to gdp",1
-1.1755964488228592,-1.5945211627913332,1,"Task1","gdp","gdp","gdp","continent","1945","[""Brunei""]","gdp","gdp","gdp","continent","1945","[""Sweden""]","Added {'Brunei'} to country selection and removed {'Sweden'} from country selection",1
-1.4619311428706907,-2.034819657672369,1,"Task1","gdp","gdp","gdp","continent","2015","[""Brunei""]","gdp","gdp","gdp","continent","1945","[""Brunei""]","Changed year from 1945 to 2015",1
-1.4544339243027755,-2.0290256122495176,1,"Task1","gdp","gdp","gdp","continent","2015","[""Qatar""]","gdp","gdp","gdp","continent","2015","[""Brunei""]","Added {'Qatar'} to country selection and removed {'Brunei'} from country selection",13
-1.3416689962912163,-2.0978568492928416,1,"Task1","gdp","population","gdp","continent","2015","[""Qatar""]","gdp","gdp","gdp","continent","2015","[""Qatar""]","Changed y-axis attribute from gdp to population",91
-2.513438408738422,-1.3277054472596048,1,"Task1","gdp","population","life_expect","continent","2015","[""Qatar""]","gdp","population","gdp","continent","2015","[""Qatar""]","Changed size attribute from gdp to life_expect",13
-0.4910176103399038,2.100500635837411,1,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","population","life_expect","continent","2015","[""Qatar""]","Changed size attribute from life_expect to population",44
-0.4668471127782259,2.1007281310951686,1,"Task1","gdp","population","population","continent","2015","[""China""]","gdp","population","population","continent","2015","[""Qatar""]","Added {'China'} to country selection and removed {'Qatar'} from country selection",34
-0.4949016149151523,2.116631224037316,1,"Task1","gdp","population","population","continent","2015","[""India""]","gdp","population","population","continent","2015","[""China""]","Added {'India'} to country selection and removed {'China'} from country selection",12
-0.4668471127782259,2.1007281310951686,1,"Task1","gdp","population","population","continent","2015","[""China""]","gdp","population","population","continent","2015","[""India""]","Added {'China'} to country selection and removed {'India'} from country selection",34
-0.4910176103399038,2.100500635837411,1,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","population","population","continent","2015","[""China""]","Added {'Qatar'} to country selection and removed {'China'} from country selection",44
-0.18715494344717412,1.2580835719857242,2,"Task1","gdp","life_expect","population","continent","1800","[]","gdp","population","population","continent","2015","[""Qatar""]","None",172
-0.7641217764356248,1.007029590818816,2,"Task1","gdp","life_expect","population","continent","2005","[]","gdp","life_expect","population","continent","1800","[]","Changed year from 1800 to 2005",12
-1.1674796046777145,-0.7307484253559579,2,"Task1","gdp","life_expect","gdp","continent","2005","[]","gdp","life_expect","population","continent","2005","[]","Changed size attribute from population to gdp",6
-1.9924657154904244,0.22911882475634818,2,"Task1","gdp","life_expect","life_expect","continent","2005","[]","gdp","life_expect","gdp","continent","2005","[]","Changed size attribute from gdp to life_expect",6
-0.7641217764356248,1.007029590818816,2,"Task1","gdp","life_expect","population","continent","2005","[]","gdp","life_expect","life_expect","continent","2005","[]","Changed size attribute from life_expect to population",12
-0.79452676975357,1.0894749537828767,2,"Task1","gdp","life_expect","population","continent","2005","[""Japan""]","gdp","life_expect","population","continent","2005","[]","Added {'Japan'} to country selection.",6
-0.789539368919928,1.0731019058610556,2,"Task1","gdp","life_expect","population","continent","2005","[""Qatar""]","gdp","life_expect","population","continent","2005","[""Japan""]","Added {'Qatar'} to country selection and removed {'Japan'} from country selection",6
-0.8021936460115605,1.134164328294699,2,"Task1","gdp","life_expect","population","continent","2015","[""Qatar""]","gdp","life_expect","population","continent","2005","[""Qatar""]","Changed year from 2005 to 2015",30
-0.4910176103399038,2.100500635837411,2,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","life_expect","population","continent","2015","[""Qatar""]","Changed y-axis attribute from life_expect to population",44
-0.4949016149151523,2.116631224037316,2,"Task1","gdp","population","population","continent","2015","[""India""]","gdp","population","population","continent","2015","[""Qatar""]","Added {'India'} to country selection and removed {'Qatar'} from country selection",12
-0.4668471127782259,2.1007281310951686,2,"Task1","gdp","population","population","continent","2015","[""China""]","gdp","population","population","continent","2015","[""India""]","Added {'China'} to country selection and removed {'India'} from country selection",34
-0.7905977875424177,1.140066375977204,2,"Task1","gdp","life_expect","population","continent","2015","[""China""]","gdp","population","population","continent","2015","[""China""]","Changed y-axis attribute from population to life_expect",14
-0.8058860616171851,1.1527226206349535,2,"Task1","gdp","life_expect","population","continent","2015","[""India""]","gdp","life_expect","population","continent","2015","[""China""]","Added {'India'} to country selection and removed {'China'} from country selection",6
-0.7735419020512091,1.0601018167395542,2,"Task1","gdp","life_expect","population","continent","2015","[]","gdp","life_expect","population","continent","2015","[""India""]","Removed {'India'} from country selection.",59
-0.8021936460115605,1.134164328294699,2,"Task1","gdp","life_expect","population","continent","2015","[""Qatar""]","gdp","life_expect","population","continent","2015","[]","Added {'Qatar'} to country selection.",30
-0.4910176103399038,2.100500635837411,2,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","life_expect","population","continent","2015","[""Qatar""]","Changed y-axis attribute from life_expect to population",44
-0.4910176103399038,2.100500635837411,2,"Task1","gdp","population","population","continent","2015","[""Qatar""]","gdp","population","population","continent","2015","[""Qatar""]","",44
-2.513438408738422,-1.3277054472596048,2,"Task1","gdp","population","life_expect","continent","2015","[""Qatar""]","gdp","population","population","continent","2015","[""Qatar""]","Changed size attribute from population to life_expect",13
-2.07800223790105,-1.8137716572731426,2,"Task1","gdp","population","fertility","continent","2015","[""Qatar""]","gdp","population","life_expect","continent","2015","[""Qatar""]","Changed size attribute from life_expect to fertility",6
-2.513438408738422,-1.3277054472596048,2,"Task1","gdp","population","life_expect","continent","2015","[""Qatar""]","gdp","population","fertility","continent","2015","[""Qatar""]","Changed size attribute from fertility to life_expect",13
-2.2640755927633522,0.2629643429731007,2,"Task1","gdp","life_expect","life_expect","continent","2015","[""Qatar""]","gdp","population","life_expect","continent","2015","[""Qatar""]","Changed y-axis attribute from population to life_expect",12
