"x","y","line","algo","new_x","new_y","new_size","new_color","new_year","new_country","old_x","old_y","old_size","old_color","old_year","old_country","changes","multiplicity[1;67]"
-0.41515941462033706,-0.01681615701569483,0,"year_only","gdp","life_expect","population","continent","1826","[]","gdp","life_expect","population","continent","1824","[]","Changed year from 1824 to 1826",3
-0.4268067161577396,-0.01877115543159694,0,"year_only","gdp","life_expect","population","continent","1828","[]","gdp","life_expect","population","continent","1826","[]","Changed year from 1826 to 1828",3
-0.4384958307004456,-0.020981664573231494,0,"year_only","gdp","life_expect","population","continent","1830","[]","gdp","life_expect","population","continent","1828","[]","Changed year from 1828 to 1830",9
-0.45026586157618154,-0.0230950016395878,0,"year_only","gdp","life_expect","population","continent","1832","[]","gdp","life_expect","population","continent","1830","[]","Changed year from 1830 to 1832",3
-0.46173535849486436,-0.025197853277977366,0,"year_only","gdp","life_expect","population","continent","1834","[]","gdp","life_expect","population","continent","1832","[]","Changed year from 1832 to 1834",3
-0.4730623945168325,-0.027558137793127026,0,"year_only","gdp","life_expect","population","continent","1836","[]","gdp","life_expect","population","continent","1834","[]","Changed year from 1834 to 1836",3
-0.4843521599110668,-0.029653072835669415,0,"year_only","gdp","life_expect","population","continent","1838","[]","gdp","life_expect","population","continent","1836","[]","Changed year from 1836 to 1838",3
-0.49562876569006503,-0.03178371010239767,0,"year_only","gdp","life_expect","population","continent","1840","[]","gdp","life_expect","population","continent","1838","[]","Changed year from 1838 to 1840",9
-0.25013536913682033,0.0072318562096529496,1,"year_only","gdp","life_expect","population","continent","1800","[]","gdp","life_expect","population","continent","1840","[]","None",67
-0.26484780487792076,0.005554758981722168,1,"year_only","gdp","life_expect","population","continent","1802","[]","gdp","life_expect","population","continent","1800","[]","Changed year from 1800 to 1802",3
-0.27866923068986765,0.003996897002422714,1,"year_only","gdp","life_expect","population","continent","1804","[]","gdp","life_expect","population","continent","1802","[]","Changed year from 1802 to 1804",3
-0.2919841233534719,0.0015972290294374168,1,"year_only","gdp","life_expect","population","continent","1806","[]","gdp","life_expect","population","continent","1804","[]","Changed year from 1804 to 1806",3
-0.3048388152444323,-0.0005137191567917793,1,"year_only","gdp","life_expect","population","continent","1808","[]","gdp","life_expect","population","continent","1806","[]","Changed year from 1806 to 1808",3
-0.317861391193804,-0.00295199772969607,1,"year_only","gdp","life_expect","population","continent","1810","[]","gdp","life_expect","population","continent","1808","[]","Changed year from 1808 to 1810",9
-0.33055230022578386,-0.004138193307373243,1,"year_only","gdp","life_expect","population","continent","1812","[]","gdp","life_expect","population","continent","1810","[]","Changed year from 1810 to 1812",3
-0.34291243361458007,-0.005525760618617174,1,"year_only","gdp","life_expect","population","continent","1814","[]","gdp","life_expect","population","continent","1812","[]","Changed year from 1812 to 1814",3
-0.3551669334645271,-0.007635165636170131,1,"year_only","gdp","life_expect","population","continent","1816","[]","gdp","life_expect","population","continent","1814","[]","Changed year from 1814 to 1816",3
-0.3672195115876652,-0.009725703597102725,1,"year_only","gdp","life_expect","population","continent","1818","[]","gdp","life_expect","population","continent","1816","[]","Changed year from 1816 to 1818",3
-0.37952992361472104,-0.01146490936540672,1,"year_only","gdp","life_expect","population","continent","1820","[]","gdp","life_expect","population","continent","1818","[]","Changed year from 1818 to 1820",9
-0.3916679242711095,-0.013295263981028623,1,"year_only","gdp","life_expect","population","continent","1822","[]","gdp","life_expect","population","continent","1820","[]","Changed year from 1820 to 1822",3
-0.4034798041592363,-0.014939147617247524,1,"year_only","gdp","life_expect","population","continent","1824","[]","gdp","life_expect","population","continent","1822","[]","Changed year from 1822 to 1824",3
-0.41515941462033706,-0.01681615701569483,1,"year_only","gdp","life_expect","population","continent","1826","[]","gdp","life_expect","population","continent","1824","[]","Changed year from 1824 to 1826",3
-0.4268067161577396,-0.01877115543159694,1,"year_only","gdp","life_expect","population","continent","1828","[]","gdp","life_expect","population","continent","1826","[]","Changed year from 1826 to 1828",3
-0.4384958307004456,-0.020981664573231494,1,"year_only","gdp","life_expect","population","continent","1830","[]","gdp","life_expect","population","continent","1828","[]","Changed year from 1828 to 1830",9
-0.45026586157618154,-0.0230950016395878,1,"year_only","gdp","life_expect","population","continent","1832","[]","gdp","life_expect","population","continent","1830","[]","Changed year from 1830 to 1832",3
-0.46173535849486436,-0.025197853277977366,1,"year_only","gdp","life_expect","population","continent","1834","[]","gdp","life_expect","population","continent","1832","[]","Changed year from 1832 to 1834",3
-0.4730623945168325,-0.027558137793127026,1,"year_only","gdp","life_expect","population","continent","1836","[]","gdp","life_expect","population","continent","1834","[]","Changed year from 1834 to 1836",3
-0.4843521599110668,-0.029653072835669415,1,"year_only","gdp","life_expect","population","continent","1838","[]","gdp","life_expect","population","continent","1836","[]","Changed year from 1836 to 1838",3
-0.49562876569006503,-0.03178371010239767,1,"year_only","gdp","life_expect","population","continent","1840","[]","gdp","life_expect","population","continent","1838","[]","Changed year from 1838 to 1840",9
-0.25013536913682033,0.0072318562096529496,2,"year_only","gdp","life_expect","population","continent","1800","[]","gdp","life_expect","population","continent","1840","[]","None",67
-0.26484780487792076,0.005554758981722168,2,"year_only","gdp","life_expect","population","continent","1802","[]","gdp","life_expect","population","continent","1800","[]","Changed year from 1800 to 1802",3
-0.27866923068986765,0.003996897002422714,2,"year_only","gdp","life_expect","population","continent","1804","[]","gdp","life_expect","population","continent","1802","[]","Changed year from 1802 to 1804",3
-0.2919841233534719,0.0015972290294374168,2,"year_only","gdp","life_expect","population","continent","1806","[]","gdp","life_expect","population","continent","1804","[]","Changed year from 1804 to 1806",3
-0.3048388152444323,-0.0005137191567917793,2,"year_only","gdp","life_expect","population","continent","1808","[]","gdp","life_expect","population","continent","1806","[]","Changed year from 1806 to 1808",3
-0.317861391193804,-0.00295199772969607,2,"year_only","gdp","life_expect","population","continent","1810","[]","gdp","life_expect","population","continent","1808","[]","Changed year from 1808 to 1810",9
-0.33055230022578386,-0.004138193307373243,2,"year_only","gdp","life_expect","population","continent","1812","[]","gdp","life_expect","population","continent","1810","[]","Changed year from 1810 to 1812",3
-0.34291243361458007,-0.005525760618617174,2,"year_only","gdp","life_expect","population","continent","1814","[]","gdp","life_expect","population","continent","1812","[]","Changed year from 1812 to 1814",3
-0.3551669334645271,-0.007635165636170131,2,"year_only","gdp","life_expect","population","continent","1816","[]","gdp","life_expect","population","continent","1814","[]","Changed year from 1814 to 1816",3
-0.3672195115876652,-0.009725703597102725,2,"year_only","gdp","life_expect","population","continent","1818","[]","gdp","life_expect","population","continent","1816","[]","Changed year from 1816 to 1818",3
-0.37952992361472104,-0.01146490936540672,2,"year_only","gdp","life_expect","population","continent","1820","[]","gdp","life_expect","population","continent","1818","[]","Changed year from 1818 to 1820",9
-0.3916679242711095,-0.013295263981028623,2,"year_only","gdp","life_expect","population","continent","1822","[]","gdp","life_expect","population","continent","1820","[]","Changed year from 1820 to 1822",3
-0.4034798041592363,-0.014939147617247524,2,"year_only","gdp","life_expect","population","continent","1824","[]","gdp","life_expect","population","continent","1822","[]","Changed year from 1822 to 1824",3
-0.41515941462033706,-0.01681615701569483,2,"year_only","gdp","life_expect","population","continent","1826","[]","gdp","life_expect","population","continent","1824","[]","Changed year from 1824 to 1826",3
-0.4268067161577396,-0.01877115543159694,2,"year_only","gdp","life_expect","population","continent","1828","[]","gdp","life_expect","population","continent","1826","[]","Changed year from 1826 to 1828",3
-0.4384958307004456,-0.020981664573231494,2,"year_only","gdp","life_expect","population","continent","1830","[]","gdp","life_expect","population","continent","1828","[]","Changed year from 1828 to 1830",9
-0.45026586157618154,-0.0230950016395878,2,"year_only","gdp","life_expect","population","continent","1832","[]","gdp","life_expect","population","continent","1830","[]","Changed year from 1830 to 1832",3
-0.46173535849486436,-0.025197853277977366,2,"year_only","gdp","life_expect","population","continent","1834","[]","gdp","life_expect","population","continent","1832","[]","Changed year from 1832 to 1834",3
-0.4730623945168325,-0.027558137793127026,2,"year_only","gdp","life_expect","population","continent","1836","[]","gdp","life_expect","population","continent","1834","[]","Changed year from 1834 to 1836",3
-0.4843521599110668,-0.029653072835669415,2,"year_only","gdp","life_expect","population","continent","1838","[]","gdp","life_expect","population","continent","1836","[]","Changed year from 1836 to 1838",3
-0.49562876569006503,-0.03178371010239767,2,"year_only","gdp","life_expect","population","continent","1840","[]","gdp","life_expect","population","continent","1838","[]","Changed year from 1838 to 1840",9
-0.25013536913682033,0.0072318562096529496,3,"year_only","gdp","life_expect","population","continent","1800","[]","gdp","life_expect","population","continent","1840","[]","None",67
-0.2854185630808166,0.0027281763187503583,3,"year_only","gdp","life_expect","population","continent","1805","[]","gdp","life_expect","population","continent","1800","[]","Changed year from 1800 to 1805",3
-0.317861391193804,-0.00295199772969607,3,"year_only","gdp","life_expect","population","continent","1810","[]","gdp","life_expect","population","continent","1805","[]","Changed year from 1805 to 1810",9
-0.3490935784359724,-0.006484707051904892,3,"year_only","gdp","life_expect","population","continent","1815","[]","gdp","life_expect","population","continent","1810","[]","Changed year from 1810 to 1815",3
-0.37952992361472104,-0.01146490936540672,3,"year_only","gdp","life_expect","population","continent","1820","[]","gdp","life_expect","population","continent","1815","[]","Changed year from 1815 to 1820",9
-0.4093287395420097,-0.015854746982203443,3,"year_only","gdp","life_expect","population","continent","1825","[]","gdp","life_expect","population","continent","1820","[]","Changed year from 1820 to 1825",3
-0.4384958307004456,-0.020981664573231494,3,"year_only","gdp","life_expect","population","continent","1830","[]","gdp","life_expect","population","continent","1825","[]","Changed year from 1825 to 1830",9
-0.4673966149405281,-0.026463920715409383,3,"year_only","gdp","life_expect","population","continent","1835","[]","gdp","life_expect","population","continent","1830","[]","Changed year from 1830 to 1835",3
-0.49562876569006503,-0.03178371010239767,3,"year_only","gdp","life_expect","population","continent","1840","[]","gdp","life_expect","population","continent","1835","[]","Changed year from 1835 to 1840",9
-0.5238428804854587,-0.036716657881189656,3,"year_only","gdp","life_expect","population","continent","1845","[]","gdp","life_expect","population","continent","1840","[]","Changed year from 1840 to 1845",3
-0.5512642368119779,-0.04190910007802279,3,"year_only","gdp","life_expect","population","continent","1850","[]","gdp","life_expect","population","continent","1845","[]","Changed year from 1845 to 1850",6
-0.5785317740648889,-0.0476651943679661,3,"year_only","gdp","life_expect","population","continent","1855","[]","gdp","life_expect","population","continent","1850","[]","Changed year from 1850 to 1855",3
-0.6053054535585349,-0.05490653396887314,3,"year_only","gdp","life_expect","population","continent","1860","[]","gdp","life_expect","population","continent","1855","[]","Changed year from 1855 to 1860",6
-0.632170553459478,-0.06059182018676071,3,"year_only","gdp","life_expect","population","continent","1865","[]","gdp","life_expect","population","continent","1860","[]","Changed year from 1860 to 1865",3
-0.6588742418761772,-0.06752832959897857,3,"year_only","gdp","life_expect","population","continent","1870","[]","gdp","life_expect","population","continent","1865","[]","Changed year from 1865 to 1870",6
-0.6851023121681934,-0.07506239087324605,3,"year_only","gdp","life_expect","population","continent","1875","[]","gdp","life_expect","population","continent","1870","[]","Changed year from 1870 to 1875",3
-0.7111707990766686,-0.08238603900707557,3,"year_only","gdp","life_expect","population","continent","1880","[]","gdp","life_expect","population","continent","1875","[]","Changed year from 1875 to 1880",6
-0.7371081107525418,-0.09054624430345264,3,"year_only","gdp","life_expect","population","continent","1885","[]","gdp","life_expect","population","continent","1880","[]","Changed year from 1880 to 1885",3
-0.7628824313899892,-0.09860880516706443,3,"year_only","gdp","life_expect","population","continent","1890","[]","gdp","life_expect","population","continent","1885","[]","Changed year from 1885 to 1890",6
-0.7888009889983675,-0.10737989702734867,3,"year_only","gdp","life_expect","population","continent","1895","[]","gdp","life_expect","population","continent","1890","[]","Changed year from 1890 to 1895",3
-0.8146957387715604,-0.11420759929214253,3,"year_only","gdp","life_expect","population","continent","1900","[]","gdp","life_expect","population","continent","1895","[]","Changed year from 1895 to 1900",6
-0.25013536913682033,0.0072318562096529496,4,"year_only","gdp","life_expect","population","continent","1800","[]","gdp","life_expect","population","continent","1900","[]","None",67
-0.2854185630808166,0.0027281763187503583,4,"year_only","gdp","life_expect","population","continent","1805","[]","gdp","life_expect","population","continent","1800","[]","Changed year from 1800 to 1805",3
-0.317861391193804,-0.00295199772969607,4,"year_only","gdp","life_expect","population","continent","1810","[]","gdp","life_expect","population","continent","1805","[]","Changed year from 1805 to 1810",9
-0.3490935784359724,-0.006484707051904892,4,"year_only","gdp","life_expect","population","continent","1815","[]","gdp","life_expect","population","continent","1810","[]","Changed year from 1810 to 1815",3
-0.37952992361472104,-0.01146490936540672,4,"year_only","gdp","life_expect","population","continent","1820","[]","gdp","life_expect","population","continent","1815","[]","Changed year from 1815 to 1820",9
-0.4093287395420097,-0.015854746982203443,4,"year_only","gdp","life_expect","population","continent","1825","[]","gdp","life_expect","population","continent","1820","[]","Changed year from 1820 to 1825",3
-0.4384958307004456,-0.020981664573231494,4,"year_only","gdp","life_expect","population","continent","1830","[]","gdp","life_expect","population","continent","1825","[]","Changed year from 1825 to 1830",9
-0.4673966149405281,-0.026463920715409383,4,"year_only","gdp","life_expect","population","continent","1835","[]","gdp","life_expect","population","continent","1830","[]","Changed year from 1830 to 1835",3
-0.49562876569006503,-0.03178371010239767,4,"year_only","gdp","life_expect","population","continent","1840","[]","gdp","life_expect","population","continent","1835","[]","Changed year from 1835 to 1840",9
-0.5238428804854587,-0.036716657881189656,4,"year_only","gdp","life_expect","population","continent","1845","[]","gdp","life_expect","population","continent","1840","[]","Changed year from 1840 to 1845",3
-0.5512642368119779,-0.04190910007802279,4,"year_only","gdp","life_expect","population","continent","1850","[]","gdp","life_expect","population","continent","1845","[]","Changed year from 1845 to 1850",6
-0.5785317740648889,-0.0476651943679661,4,"year_only","gdp","life_expect","population","continent","1855","[]","gdp","life_expect","population","continent","1850","[]","Changed year from 1850 to 1855",3
-0.6053054535585349,-0.05490653396887314,4,"year_only","gdp","life_expect","population","continent","1860","[]","gdp","life_expect","population","continent","1855","[]","Changed year from 1855 to 1860",6
-0.632170553459478,-0.06059182018676071,4,"year_only","gdp","life_expect","population","continent","1865","[]","gdp","life_expect","population","continent","1860","[]","Changed year from 1860 to 1865",3
-0.6588742418761772,-0.06752832959897857,4,"year_only","gdp","life_expect","population","continent","1870","[]","gdp","life_expect","population","continent","1865","[]","Changed year from 1865 to 1870",6
-0.6851023121681934,-0.07506239087324605,4,"year_only","gdp","life_expect","population","continent","1875","[]","gdp","life_expect","population","continent","1870","[]","Changed year from 1870 to 1875",3
-0.7111707990766686,-0.08238603900707557,4,"year_only","gdp","life_expect","population","continent","1880","[]","gdp","life_expect","population","continent","1875","[]","Changed year from 1875 to 1880",6
-0.7371081107525418,-0.09054624430345264,4,"year_only","gdp","life_expect","population","continent","1885","[]","gdp","life_expect","population","continent","1880","[]","Changed year from 1880 to 1885",3
-0.7628824313899892,-0.09860880516706443,4,"year_only","gdp","life_expect","population","continent","1890","[]","gdp","life_expect","population","continent","1885","[]","Changed year from 1885 to 1890",6
-0.7888009889983675,-0.10737989702734867,4,"year_only","gdp","life_expect","population","continent","1895","[]","gdp","life_expect","population","continent","1890","[]","Changed year from 1890 to 1895",3
-0.8146957387715604,-0.11420759929214253,4,"year_only","gdp","life_expect","population","continent","1900","[]","gdp","life_expect","population","continent","1895","[]","Changed year from 1895 to 1900",6
-0.25013536913682033,0.0072318562096529496,5,"year_only","gdp","life_expect","population","continent","1800","[]","gdp","life_expect","population","continent","1900","[]","None",67
-0.2854185630808166,0.0027281763187503583,5,"year_only","gdp","life_expect","population","continent","1805","[]","gdp","life_expect","population","continent","1800","[]","Changed year from 1800 to 1805",3
-0.317861391193804,-0.00295199772969607,5,"year_only","gdp","life_expect","population","continent","1810","[]","gdp","life_expect","population","continent","1805","[]","Changed year from 1805 to 1810",9
-0.3490935784359724,-0.006484707051904892,5,"year_only","gdp","life_expect","population","continent","1815","[]","gdp","life_expect","population","continent","1810","[]","Changed year from 1810 to 1815",3
-0.37952992361472104,-0.01146490936540672,5,"year_only","gdp","life_expect","population","continent","1820","[]","gdp","life_expect","population","continent","1815","[]","Changed year from 1815 to 1820",9
-0.4093287395420097,-0.015854746982203443,5,"year_only","gdp","life_expect","population","continent","1825","[]","gdp","life_expect","population","continent","1820","[]","Changed year from 1820 to 1825",3
-0.4384958307004456,-0.020981664573231494,5,"year_only","gdp","life_expect","population","continent","1830","[]","gdp","life_expect","population","continent","1825","[]","Changed year from 1825 to 1830",9
-0.4673966149405281,-0.026463920715409383,5,"year_only","gdp","life_expect","population","continent","1835","[]","gdp","life_expect","population","continent","1830","[]","Changed year from 1830 to 1835",3
-0.49562876569006503,-0.03178371010239767,5,"year_only","gdp","life_expect","population","continent","1840","[]","gdp","life_expect","population","continent","1835","[]","Changed year from 1835 to 1840",9
-0.5238428804854587,-0.036716657881189656,5,"year_only","gdp","life_expect","population","continent","1845","[]","gdp","life_expect","population","continent","1840","[]","Changed year from 1840 to 1845",3
-0.5512642368119779,-0.04190910007802279,5,"year_only","gdp","life_expect","population","continent","1850","[]","gdp","life_expect","population","continent","1845","[]","Changed year from 1845 to 1850",6
-0.5785317740648889,-0.0476651943679661,5,"year_only","gdp","life_expect","population","continent","1855","[]","gdp","life_expect","population","continent","1850","[]","Changed year from 1850 to 1855",3
-0.6053054535585349,-0.05490653396887314,5,"year_only","gdp","life_expect","population","continent","1860","[]","gdp","life_expect","population","continent","1855","[]","Changed year from 1855 to 1860",6
-0.632170553459478,-0.06059182018676071,5,"year_only","gdp","life_expect","population","continent","1865","[]","gdp","life_expect","population","continent","1860","[]","Changed year from 1860 to 1865",3
-0.6588742418761772,-0.06752832959897857,5,"year_only","gdp","life_expect","population","continent","1870","[]","gdp","life_expect","population","continent","1865","[]","Changed year from 1865 to 1870",6
-0.6851023121681934,-0.07506239087324605,5,"year_only","gdp","life_expect","population","continent","1875","[]","gdp","life_expect","population","continent","1870","[]","Changed year from 1870 to 1875",3
-0.7111707990766686,-0.08238603900707557,5,"year_only","gdp","life_expect","population","continent","1880","[]","gdp","life_expect","population","continent","1875","[]","Changed year from 1875 to 1880",6
-0.7371081107525418,-0.09054624430345264,5,"year_only","gdp","life_expect","population","continent","1885","[]","gdp","life_expect","population","continent","1880","[]","Changed year from 1880 to 1885",3
-0.7628824313899892,-0.09860880516706443,5,"year_only","gdp","life_expect","population","continent","1890","[]","gdp","life_expect","population","continent","1885","[]","Changed year from 1885 to 1890",6
-0.7888009889983675,-0.10737989702734867,5,"year_only","gdp","life_expect","population","continent","1895","[]","gdp","life_expect","population","continent","1890","[]","Changed year from 1890 to 1895",3
-0.8146957387715604,-0.11420759929214253,5,"year_only","gdp","life_expect","population","continent","1900","[]","gdp","life_expect","population","continent","1895","[]","Changed year from 1895 to 1900",6
-0.25013536913682033,0.0072318562096529496,6,"year_only","gdp","life_expect","population","continent","1800","[]","gdp","life_expect","population","continent","1900","[]","None",67
-0.317861391193804,-0.00295199772969607,6,"year_only","gdp","life_expect","population","continent","1810","[]","gdp","life_expect","population","continent","1800","[]","Changed year from 1800 to 1810",9
-0.37952992361472104,-0.01146490936540672,6,"year_only","gdp","life_expect","population","continent","1820","[]","gdp","life_expect","population","continent","1810","[]","Changed year from 1810 to 1820",9
-0.4384958307004456,-0.020981664573231494,6,"year_only","gdp","life_expect","population","continent","1830","[]","gdp","life_expect","population","continent","1820","[]","Changed year from 1820 to 1830",9
-0.49562876569006503,-0.03178371010239767,6,"year_only","gdp","life_expect","population","continent","1840","[]","gdp","life_expect","population","continent","1830","[]","Changed year from 1830 to 1840",9
-0.5512642368119779,-0.04190910007802279,6,"year_only","gdp","life_expect","population","continent","1850","[]","gdp","life_expect","population","continent","1840","[]","Changed year from 1840 to 1850",6
-0.6053054535585349,-0.05490653396887314,6,"year_only","gdp","life_expect","population","continent","1860","[]","gdp","life_expect","population","continent","1850","[]","Changed year from 1850 to 1860",6
-0.6588742418761772,-0.06752832959897857,6,"year_only","gdp","life_expect","population","continent","1870","[]","gdp","life_expect","population","continent","1860","[]","Changed year from 1860 to 1870",6
-0.7111707990766686,-0.08238603900707557,6,"year_only","gdp","life_expect","population","continent","1880","[]","gdp","life_expect","population","continent","1870","[]","Changed year from 1870 to 1880",6
-0.7628824313899892,-0.09860880516706443,6,"year_only","gdp","life_expect","population","continent","1890","[]","gdp","life_expect","population","continent","1880","[]","Changed year from 1880 to 1890",6
-0.8146957387715604,-0.11420759929214253,6,"year_only","gdp","life_expect","population","continent","1900","[]","gdp","life_expect","population","continent","1890","[]","Changed year from 1890 to 1900",6
-0.8661233075628212,-0.12757987731121034,6,"year_only","gdp","life_expect","population","continent","1910","[]","gdp","life_expect","population","continent","1900","[]","Changed year from 1900 to 1910",3
-0.917781919063006,-0.13964763048247195,6,"year_only","gdp","life_expect","population","continent","1920","[]","gdp","life_expect","population","continent","1910","[]","Changed year from 1910 to 1920",3
-0.9689975941139597,-0.1508381500177647,6,"year_only","gdp","life_expect","population","continent","1930","[]","gdp","life_expect","population","continent","1920","[]","Changed year from 1920 to 1930",3
-1.01947719184872,-0.16520381920734398,6,"year_only","gdp","life_expect","population","continent","1940","[]","gdp","life_expect","population","continent","1930","[]","Changed year from 1930 to 1940",3
-1.070521625732179,-0.176433627355996,6,"year_only","gdp","life_expect","population","continent","1950","[]","gdp","life_expect","population","continent","1940","[]","Changed year from 1940 to 1950",3
-1.120836020622198,-0.18898765085064315,6,"year_only","gdp","life_expect","population","continent","1960","[]","gdp","life_expect","population","continent","1950","[]","Changed year from 1950 to 1960",3
-1.1707397637953083,-0.20099008965335685,6,"year_only","gdp","life_expect","population","continent","1970","[]","gdp","life_expect","population","continent","1960","[]","Changed year from 1960 to 1970",3
-1.220776021653346,-0.21100248074844144,6,"year_only","gdp","life_expect","population","continent","1980","[]","gdp","life_expect","population","continent","1970","[]","Changed year from 1970 to 1980",3
-1.270464109930094,-0.22160686169587487,6,"year_only","gdp","life_expect","population","continent","1990","[]","gdp","life_expect","population","continent","1980","[]","Changed year from 1980 to 1990",3
-1.320790243731348,-0.22727735369198976,6,"year_only","gdp","life_expect","population","continent","2000","[]","gdp","life_expect","population","continent","1990","[]","Changed year from 1990 to 2000",3
-0.25013536913682033,0.0072318562096529496,7,"year_only","gdp","life_expect","population","continent","1800","[]","gdp","life_expect","population","continent","2000","[]","None",67
-0.317861391193804,-0.00295199772969607,7,"year_only","gdp","life_expect","population","continent","1810","[]","gdp","life_expect","population","continent","1800","[]","Changed year from 1800 to 1810",9
-0.37952992361472104,-0.01146490936540672,7,"year_only","gdp","life_expect","population","continent","1820","[]","gdp","life_expect","population","continent","1810","[]","Changed year from 1810 to 1820",9
-0.4384958307004456,-0.020981664573231494,7,"year_only","gdp","life_expect","population","continent","1830","[]","gdp","life_expect","population","continent","1820","[]","Changed year from 1820 to 1830",9
-0.49562876569006503,-0.03178371010239767,7,"year_only","gdp","life_expect","population","continent","1840","[]","gdp","life_expect","population","continent","1830","[]","Changed year from 1830 to 1840",9
-0.5512642368119779,-0.04190910007802279,7,"year_only","gdp","life_expect","population","continent","1850","[]","gdp","life_expect","population","continent","1840","[]","Changed year from 1840 to 1850",6
-0.6053054535585349,-0.05490653396887314,7,"year_only","gdp","life_expect","population","continent","1860","[]","gdp","life_expect","population","continent","1850","[]","Changed year from 1850 to 1860",6
-0.6588742418761772,-0.06752832959897857,7,"year_only","gdp","life_expect","population","continent","1870","[]","gdp","life_expect","population","continent","1860","[]","Changed year from 1860 to 1870",6
-0.7111707990766686,-0.08238603900707557,7,"year_only","gdp","life_expect","population","continent","1880","[]","gdp","life_expect","population","continent","1870","[]","Changed year from 1870 to 1880",6
-0.7628824313899892,-0.09860880516706443,7,"year_only","gdp","life_expect","population","continent","1890","[]","gdp","life_expect","population","continent","1880","[]","Changed year from 1880 to 1890",6
-0.8146957387715604,-0.11420759929214253,7,"year_only","gdp","life_expect","population","continent","1900","[]","gdp","life_expect","population","continent","1890","[]","Changed year from 1890 to 1900",6
-0.8661233075628212,-0.12757987731121034,7,"year_only","gdp","life_expect","population","continent","1910","[]","gdp","life_expect","population","continent","1900","[]","Changed year from 1900 to 1910",3
-0.917781919063006,-0.13964763048247195,7,"year_only","gdp","life_expect","population","continent","1920","[]","gdp","life_expect","population","continent","1910","[]","Changed year from 1910 to 1920",3
-0.9689975941139597,-0.1508381500177647,7,"year_only","gdp","life_expect","population","continent","1930","[]","gdp","life_expect","population","continent","1920","[]","Changed year from 1920 to 1930",3
-1.01947719184872,-0.16520381920734398,7,"year_only","gdp","life_expect","population","continent","1940","[]","gdp","life_expect","population","continent","1930","[]","Changed year from 1930 to 1940",3
-1.070521625732179,-0.176433627355996,7,"year_only","gdp","life_expect","population","continent","1950","[]","gdp","life_expect","population","continent","1940","[]","Changed year from 1940 to 1950",3
-1.120836020622198,-0.18898765085064315,7,"year_only","gdp","life_expect","population","continent","1960","[]","gdp","life_expect","population","continent","1950","[]","Changed year from 1950 to 1960",3
-1.1707397637953083,-0.20099008965335685,7,"year_only","gdp","life_expect","population","continent","1970","[]","gdp","life_expect","population","continent","1960","[]","Changed year from 1960 to 1970",3
-1.220776021653346,-0.21100248074844144,7,"year_only","gdp","life_expect","population","continent","1980","[]","gdp","life_expect","population","continent","1970","[]","Changed year from 1970 to 1980",3
-1.270464109930094,-0.22160686169587487,7,"year_only","gdp","life_expect","population","continent","1990","[]","gdp","life_expect","population","continent","1980","[]","Changed year from 1980 to 1990",3
-1.320790243731348,-0.22727735369198976,7,"year_only","gdp","life_expect","population","continent","2000","[]","gdp","life_expect","population","continent","1990","[]","Changed year from 1990 to 2000",3
